text,sentiment
Looks good but it doesn't sync with events from existing calendars. It only syncs the holiday calendar but not my personal calendar.,negative
  Happy Mother`s Day to ya tomorrow,positive
 or _ohh i think one of you should give a ride! please?,neutral
_Cupcake I think only 23.  I get confused easy tho. LOL I hope so if so two stopped following me 2. I know one did already.,neutral
Is with our dog at the doggy park!,neutral
 I sound really Brummie lol but most of all I just hate looking at myself!,negative
i think they play michael buble in Heaven. He`s that great.,positive
 the idiom?? doesn`t ring a bell eh? hahaha. y`are really thinking of food?! nope. actually in the bathroom. teehee,neutral
"   Sure!  My entire blogroll is terribly updated, but this could motivate me to update and redo it!",positive
Going to see Star Trek (again) tomorrow night but this time in full IMAX glory!  I hope my motion sickness doesn`t get the better of me!,neutral
" I should post some photos of my robots  ok - offline for 4 hours now. ttfn (oh, so IM...)",neutral
 Thanks bro.,positive
it always rains right after i get my car washed,positive
Good app. But it needs to have tasks accepted from Google calender,positive
"Last day in Exeter! Had last session in gym, last breakfast.. last meeting coming up",neutral
my app keeps kicking me off after i open it,negative
I really like this application. It's super simple. Two things I want - schedule upcoming tasks in my calendar and do meal planning as well in it.,positive
I have been married 1 year to the most wonderful man,positive
"_Company Hey Kathy, happy Mother`s Day!",positive
Satisfied. But to me too little functions for free version. I'm not able to judge whether I'm ready to pay for full version,positive
i went to go check my phone for messages. then i remembered i dont have a phone anymore,neutral
"...and Sykes will lose a few gigs while gaining some better ones. Frankly, the best thing the rightards can do is scream about this.",positive
" not to sound preachery or anything, but my iphone is amazing.  haven`t had an issue since the 2.0 firmware   {wink wink}",positive
 ... an explosion of them? in the late eighties we had very odd weather and instead of them migrating the wind blew them back,negative
 you the the Queen of Sass oh Scenie!!!,positive
App is amazing but ios version is so much better than android version. It has many other settings while this one lacks them. i hope this gets fixed so i can change my rate to 5 stars.,neutral
"twitter wont change anything  TWITTER, WHAT THE HECK IS WRONG WITH YOU???!!",negative
"The Wedding is over everyone has gone home, newlyweds are off to Canada and finally, there is quiet! And I`m late for work",neutral
"After 4 years, UI seems dated",neutral
", love your background, I just might have to copy it",positive
All the food in my house has sugar ants in it,neutral
Hi anyone there?!!!!!!!!!!!!!!,neutral
"There are wonderful people in my life who I think I can handle only in small doses  & there is just 1 I cud be with every hour, everyday.",neutral
Back from town and my Mac crashed on me  but it`s better now,neutral
Said The Whale & Mother Mother? OK!,neutral
 what`s wrong?,neutral
luv it,positive
Not very user friendly.,negative
"Twitter is kinda confusing , but fun",neutral
Funerals are no bueno,neutral
  I miss all you OK girls.    Happy Mother`s Day to all y`all.,neutral
"Wonderfully app, I have a suggestion to add Sticky in this app instead of Office, or make a Spreat Sticky App Sync with Microsoft Windows",positive
 oh yes. There was no feasts left,neutral
 Glad you are happy!,positive
Stressed  I want prom to be perfect for me & my babe and **** aint looking to good right now!,negative
On train with at least two gaggles of teenagers sitting & the commuters squished standing in the back...at least the teenagers let me sit,neutral
Great tool and wonderfully convenient app!,positive
"At work   leave for Berlin at 17:00 by car, will be a late arrival",neutral
  hey hey hey b,neutral
Got back from Arizona yesterday.  Moved the furniture and stuff out of the Arizona house and shipped it to Redwood City.    How sad.,negative
on youtube now!,neutral
" loving the shoes perez, looking fine as always  oh,and lady gaga, what can I say. Outstanding!",positive
how to view statistics?,neutral
 11 30s way early! anyway nigth night  love you!,positive
"Just came back from hanging out with some friends + cocktails. <3 I`m not drunk, but feeling good.  Hope everyone`s well?",positive
This is a great app...helps me a lot...but I have 2 problems: 1.the app doesn't give notifications on time when the time is up.....it used to give proper notifications before...but for the past 2 weeks it doesn't sound on time. 2. another problem is that I'm not getting the coins I earned ! Sometimes when the notification doesn't come (as described above) I don't get any coins and the timer resets itself without awarding me my coins. I request you to fix these 2 problems as soon as possible !,positive
"The app is helpful and has nice features. I would give 5 stars but you apparently you are not able to transfer your lists to another device, unless you have exactly the same version. I had to create all my lists from scratch.",neutral
"Was excited for this app. But the fact I can't change the notification 
alarm is a deal breaker.",negative
my shoes hurt my feet,negative
"Expensive, old and without any support. Also much better alternatives are available now.",negative
I am never going to get these pictures taken,neutral
i going to go to bed & i failed miserably at booking a holiday  although i do seem to have a new follower. HIGH FIVE. X,negative
Happy Mother`s Day to all the mothers out there! Do have a good and enjoyable day,positive
Heart To Heart Mom To Mom Open Talk Mom  http://bit.ly/kn3Mp,neutral
 hehee!! yea its supposed to sound mean.. hahhaa,negative
  Have fun! Wish your mums a happy mother`s day for us!,positive
Back home after a funeral for my wife`s grandfather today.  Now its time for homework,neutral
"All awesome except widgets. They randomly (and annoyingly often) stop working, phone either needs to be restarted or widgets re-added (or both)..",neutral
"Ça fait le job, sans plus. L'ergonomie n'est pas des plus brillante.",neutral
 lol y??? .. trashed the kitchen ?,negative
_breez Yer please do! Have a good day!,positive
 morning! I`m in the garden getting air,neutral
 yes - it has put a damper on us 'getting to know' Georgetown! Instead he is watching tv and I am catching up on invoices.,neutral
 hahahaha omg you win the internetz today!  'Why are you trying to turn me into Zac Efron?' hahaha,positive
"_la ben`s dreams make me so saddddddd  i want them to be togetherrr. i swear if this **** gets me bawlinggg, so help me..",negative
