text,sentiment
Tạm được,neutral
Thề trung thuỷ vs shop 😭😭 nếu có 10sao e cũng xin đánh giá nhé,positive
"giày đẹp, đúng size, nhưng đeo hơi rộng",negative
"Quần váy cũng rất đẹp, màu đẹp, vải co giãn tốt",positive
Vô cùng tuyệt vơi K còn gì để chê quá tuyệt vời cảm ơn shop Thờin giao hàng rất nhanh Rất đáng tiền Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời,positive
Chất lượng sản phẩm ko giog,negative
"Vải mềm mịn, ít chỉ thừa, màu đẹp, tai thỏ cute",neutral
"Shop đóng gói chắc chắn, kèm cả hoá đơn đỏ, biết thế bảo shop xuất về cty",neutral
Sản phẩm tuyệt vời,neutral
chất liệu vải màu sắc đều tốt,neutral
"Thời gian giao hàng 20h thât ko thể tin nổi quá nhanh, hàng đep y hình, shop là 1 trong những shop mà mình tin tưởng nhất shopee, sẽ ủng hộ dài dài",positive
Thjk wa ah,positive
Sản phẩm rất tốt..đóng gói kĩ.,positive
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,positive
Chất lượng phù hợp với giá cả,positive
"Shop giao hàng nhanh ,đóng gói cẩn thận , rất thích cách shop tư vấn quan tâm khách hàng ạ :)",positive
Mỗi áo lót chưa ưng lắm hii cho shop 5 sao,positive
"Cũng tạm thôi, miếng rửa ko giữ đc nhiều bọt, nên cảm giác ko sạch cho lắm",neutral
Mua của shop nhiều lần mà lần nào Áo chất cũng đẹp quá đi,positive
Rất hài lòng về cl sp cũng như thái độ pvu,positive
Chất lượng sản phẩm tuyệt vời...mặc rất dừa&đẹp...sẽ ủng hộ shop dài dài Thời gian giao hàng rất nhanh,positive
Hàg ok lắm,neutral
yêu cầu shop cập nhật thêm áo vì mua đến lần thứ 2 rồi vẫn muốn mua thêm nữa mà toàn bị hết size. mình mua 6 cái áo của shop rồi và cái nào cũng ưng hết,positive
Áo đẹp lắm nha shop,neutral
Giày đẹp miễn chê,positive
"Áo đẹp , chất liệu oke , mặc in ng Chất lượng sản phẩm tuyệt vời",positive
Giá cả chấp nhận được,neutral
Siêu thích luôn ấy,positive
Đặt màu này giao màu khác,negative
E sẽ còn ủng hộ shop dài dài💖💗,neutral
Shop rất thân thiện Chất lượng sản phẩm tuyệt vời Rất đáng tiền,positive
Áo đẹp lắm shop oi,positive
•Hàng y như hình,positive
Sẽ ũng hộ shop nhiều hơn,positive
"Vải móng và nóng, không giống miêu trả",negative
"Giày Đẹp, Đóng Gói Về Mở Ra Hơi Bị Nhăn ^^ Chất Lượng Sản Phẩm Tuyệt Vời, Giao Hàng Nhanh, 5* Nhé Shop 😘😘😘",positive
ok tốt,neutral
Mặc rất vừa người,positive
"Áo rách, dính mực, nt thì shop k tl",negative
Hàng chuẩn vnxk,positive
Còn chất vải thì khỏi bàn ạ,positive
Màu da hơi sáng và vàng quá.Shop phục vụ tốt,neutral
Chất lượng sản phẩm tuyệt vời dep lam sh ơi,positive
Cảm ơn shop nhiều.😄😄😄,positive
Hâhha nhỏ nhỏ dễ thương,positive
"Áo đẹp, vải tốt, giốg hình như chữ in, k phải chữ thêu 😊♥️",positive
Shop phục vụ rất tốt Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.Quá rẻ so với chất lượng hàng,positive
Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh,positive
"Áo dày dặn, vải và hình in rất đẹp",positive
Mà sang hôm sau nó hông nghe được vậy shop,negative
"Âm thanh nghe kém, chỉ để nghe gọi đt, nghe nhạc k hay chút nào Thời gian giao hàng tạm được",negative
Thất thất vọng,negative
"hàng dày dặn, co dãn, mặc rất thích",positive
Không chỉnh đươc vì liệt núm lên xuống ở màn hình.nói chung là k ảnh hưởng lắm,neutral
đồ rất đẹp thanks shop,positive
Hàng không giống hình tay trong Hình ống to giao thì ống nhỏ,negative
Sz L mà vẫn ngắn thế nhỉ 😂😂,negative
Mình cao ~m50 và nặng 44kg,positive
"Treo đầu dê bán thịt chó, mua sp giá 52k thì giao sp 25k, kêu hoàn trả lại bằng thẻ thì ko thấy,ko đáng tin",negative
Thời gian giao hàng rất nhanh,positive
Cổ áo bị lệch bên dài bên ngắn,negative
K đáng tien,negative
"Hàng đẹp, y hình, chất dày dặn 😘",positive
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn co giãn rất tốt,positive
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn chất đẹp lắm ạ,positive
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh.shipper rất nhiệt tình,positive
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt,positive
Bop đệp lắm shop ơi,positive
Sẽ ủng hộ shop nhiều nhiều :-),positive
"Hình in rõ nét, shop làm việc có tâm, thanks shop",positive
"Chất lượng tốt , đóng gói cẩn thận, Thời gian giao hàng rất nhanh Shop phục vụ rất tốt",positive
Lỡ rồi để mặc ngủ tạm vậy :-/,negative
Giày rất êm chân và đúng màu.mình rất thích.giao hàng nhanh,positive
Chất lượng sản phẩm tuyệt vời sẽ ủng hộ lại shop nà,positive
Giày bị lem màu xanh hồng bẩn hết đế,negative
"Vải mịn , đường may đẹp ,chuẩn Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn",positive
Đáng tiền nhưng phí ship thì hơi cao,neutral
Sao 2cai 2 loài vai j bn,neutral
Mặc rộng rãi thoải mái,positive
Giao hàng hơi lâu nhưng váy ổn!!,positive
Noi la mút mỏng .ai ngờ dày wa troi,negative
Sau khi đặt đã không nhìn thấy lũ gián lượn lờ quanh nhà,positive
"Đã cố ý đặt thêm 2c quần để đc chuyển vào cùng tất bầu đã thiếu hôm trc, có hỏi ý shop là bấm đặt tất bầu luôn nhưng trừ tiền ra vì đã tính tiền ở đợt hàng trc r , và shop oke xong lại bảo kh trừ đc",negative
"Hagg chất lượng kém,sp ko y hình",negative
Cưng lắm nè 😍😍😍,positive
Đẹp đẹp đẹp,neutral
Áo khá ổn với mức giá,neutral
"Chat trc với shop báo hỏi đơn kiểm tra hàng màu còn hay hết, dặn shop màu lun mà đến lúc giao vẫn sai. 3 mẫu sai màu hết 2 mẫu",negative
Chất lượng sản phẩm tạm được Đóng gói sản phẩm tạm được Giá cả chấp nhận được Thời gian giao hàng tạm được,neutral
Áo len quá mỏng như áo len tăm mua 55k trên fb,negative
Lưng hơi cao nhưng bù lại cực ôm và nâng mông nhé,positive
"Chất được, dáng được",neutral
Chất lượng sản phẩm tốt :))) chất ren tạm được hơi mỏng ❤️,neutral
Đóng gói sản phẩm rất đẹp và chắc chắn,positive
Shop phục dụ rất tốt..,positive
Thời gian giao hàngrat nhanh,positive
Giao hàng hơi chậm,neutral
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Y hình, Vải có dãn tốt, hơi mỏng xíu, vải sờ mát tay",positive
"Đặc biệt, shipper GHN nhiệt tình, cuteee",positive
Cảm ơn shop,neutral
Mới đặt hqa hnay có Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,positive
,positive
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời,positive
"Khuyên mn mua size to to tý, để trông cool hơn",positive
Vải mỏng giống thun mỏng hơn là len,negative
Sao shop k quấn nổi miếng xốp bong bóng quanh son cho nó đỡ hỏng hả shop :( Thân son xước từa lưa :,negative
Tất đẹp thật sự đó ạ,positive
"Chất lượng khá tốt, đóng gói đẹp, có quà tặng",positive
Ống tay k giống kiểu như trong hình,negative
Sẽ ủng hộ shop tiếp,positive
Vì vậy mình đã đặt mua thêm sản phẩm lần nữa :)),positive
Chất lượng sản phẩm tốt,neutral
Mặc vừa người chỉ có tay áo hơi ngắn xíu,positive
Vai áo thì may trễ xuống gần đến khuỷu tay. tay áo lại ngắn,negative
"Chất lượng sản phẩm tuyệt vời, đóng gói sản phẩm rất đẹp và chắc chắn, Shop phục vụ rất tốt, rất đáng tiền, Thời gian giao hàng rất nhanh",positive
Chất lượng sản phẩm tuyệt vời Rất đáng tiền,positive
"Áo đẹp, form ôm, mặc rất dễ thương",positive
Áo đẹp,positive
"Ở VN thì nên dùng những loại này thôi ❤️ hàng đẹp chất lượng tốt, hợp với túi tiền 👍🏻",positive
"Shop phục vụ tốt,vui vẻ,có tâm",positive
Có 1 cái k cÓ logo,negative
kk như mong đợi,negative
Chỉ có tem của H&M thôi,negative
😑😑,neutral
Đẹp nhu hình,neutral
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh, vải đẹp",positive
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,positive
Chất lượng sp phù hợp với giá tiền,neutral
"Đóng gói sản phẩm kém, hộp nát sau khi nhận hàng, nhân viên vận chuyển không đọc kỹ lưu ý của khách hàng",negative
Vải xấu,negative
Đẹp lắm!,positive
"Giao nhầm size và size 2 đôi nhận đc cũng ko chuẩn, cùng 36 nhưng có đôi kích đôi vừa",negative
Thời gian giao hàng rất nhanh,positive
Chất lượng tốt,neutral
Đặt lại sz S mà vẫn ship sai M cho mình,negative
Mềm mịn,neutral
Áo đẹp lắm ạ chất đẹp cực luôn sẽ ủng hộ shop dài dài manh anh chủ shop cũng chu đáo nữa,positive
Thời gian shop gửi hàng tạm được,neutral
Hở ngực nhiều và xẻ sâu nên không mặc cùng áo lót thông thường được ^^,neutral
Mình 55kg mua 2 size,positive
"Phần đế giày không giống như ảnh, nhưng vì giá vậy, nên ok",positive
Quần đẹp lại đc tặng cả quà xinh nữa 😍😍😍,positive
"shop gửi hàng ko có dây nối điện, chờ giải thích mà chưa thoả đáng",negative
"Máy phun yếu, ko giống máy mình đã mua ở shop khác",negative
Chất lượng sản phẩm tuyệt vời,positive
Thời gian giao hàng rất nhanh,neutral
Nói chung với số tiền trên thì hợp lí,negative
giày đẹp và đi thích lắm ạ😆❤️,positive
Ôi áo đẹp xức sắc ạ,positive
Áo xinh xiểu ♡,neutral
Chắc chắn vô cùng,positive
"Lúc đầu mua về có hơi thất vọng vì chất nhìn khá xấu ( à đương nhiên do nhìn nghĩ nó đẹp không tì vết nên có hơi thất vọng chút xíu thôi) Áo cũng chuẩn form, màu lên rất đẹp, chỗ rách rách ở ống tay hơi thô, nhưng nhìn chung áo rất đẹp, thật sự đẹp",neutral
Sp ok,positive
Áo đẹp nè.chị bán hàng nhiệt tình nữa,positive
Áo đẹp,negative
Cảm ơn Shop rất nhiều ạ,neutral
Chất vải hơi nóng,negative
Mình 48kg mặc vừa,positive
Giao k đúng mẫu như hình 😂 có thêm túi trong suốt bên ngoài,neutral
Cảm ơn shop,neutral
Đi cực êm và nhẹ,positive
Chất lượng sản phẩm tuyệt vời Áo xinh lắm ạ,positive
Nấu xôi lên ăn chung vs khô gà,positive
Đường may k đc chắc chắn lắm,negative
Mừng quá trời,positive
Nhưng nhận đc thì thấy okie vô cùng,neutral
Hàng đúng mẫu,neutral
"Sản phẩm tốt, đóng gói chắc chắc",neutral
"áo chất cotton hịn, mặc mát và thích,",positive
"Hàg như cái khăn lâu nhàu nhĩ, màu mè rất xấu nhìn lôi thôi",negative
Bộ ngủ rất đẹp chất dày dặn hơn nữa còn nhận đc món quà ngọt lịm ❤️❤️,positive
Áo mặc rất thích,positive
"Bỉm cứng và mùi hôi, không giống bỉm mua ở đại lý",negative
Sản phẩm đẹp,positive
"Shop phục vụ rất tốt Thời gian giao hàng rất nhanh tuy nhiên vải sản phẩm hơi mỏng, hàng y hình",positive
"Shop phục vụ rất tốt nhiệt tình ,sản phẩm chất lượng được",positive
Ủng hộ shop,neutral
Chất lượng sản phẩm tuyệt vời,positive
Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền. hiuhiu sao em ko dc tặng móc khoá như bạn kia :(((,positive
Shop tư vấn nhiệt tình,neutral
"Đầm rất đẹp, mặc vừa như in Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh",positive
Hàng quá chuẩn so với giá,positive
Chat lương tạmvdk,neutral
Chất lượng sản phẩm tuyệt vời.len mong hơi mỏng,positive
Nói chung là ưng 😘😘,positive
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn đẹp ạ vừa lắm ạ Đóng gói sản phẩm rất đẹp và chắc chắn,positive
Tiền nào của nấy,negative
Mát,positive
"Thời gian giao hàng nhanh, chất lượng sản phẩm tạm ổn",positive
"gậy chính hãng, cầm chắc tay",positive
Nếu tốt sẽ tiếp tục ủng hộ,negative
Đóng gói sản phẩm rất đẹp và chắc chắn,positive
"Chứ mua đôi này thì giá thấy hơi cao, giày này size thì chuẩn mà bị loang phần màu mũi giày, keo dán nhìn rõ, có chỗ nhựa còn hơi bị bong ra xíu",negative
"Áo đẹp mình mặc vừa, cảm ơn shop",neutral
Đóng gói sản phẩm chắc chắn,positive
Hàg ok,positive
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh.Áo mặc đẹp lắm,positive
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh. rất ưng ý sản phẩm của shop,positive
Thun co giản tốt,positive
Nói chung quá tệ,negative
Về chất lượng e chỉ cho 3 sao nhưng thêm 1 sao vì shop cho đổi trả khi không vừa size,positive
Áo đẹp nhưng size khá nhỏ với nam,neutral
Bé rất thích,positive
Có cái váy thì ok,neutral
"Giao k đúng màu, có 1cái giao size nhỏ hơn k dùng đc",negative
